id,word,alt,new_word,bee,group,nTried,nMistakes,weight
1374,phosphorescent,,0,two,champions,0,0,1
1375,anxiety,,0,two,champions,0,0,1
1376,conch,,0,two,champions,0,0,1
1377,singultus,,0,two,champions,0,0,1
1378,impromptu,,0,two,champions,0,0,1
1379,oracle,,0,two,champions,0,0,1
1380,condemn,,0,two,champions,0,0,1
1381,scenographer,,0,two,champions,0,0,1
1382,neuroticism,,0,two,champions,0,0,1
1383,cannoli,,0,two,champions,0,0,1
1384,platoon,,0,two,champions,0,0,1
1385,solstice,,0,two,champions,0,0,1
1386,swannery,,0,two,champions,0,0,1
1387,probative,,0,two,champions,0,0,1
1388,oblique,,0,two,champions,0,0,1
1389,buoyancy,,0,two,champions,0,0,1
1390,situation,,0,two,champions,0,0,1
1391,lumbar,,0,two,champions,0,0,1
1392,topiary,,0,two,champions,0,0,1
1393,reverberant,,0,two,champions,0,0,1
1394,yeanling,,0,two,champions,0,0,1
1395,homicide,,0,two,champions,0,0,1
1396,graphologist,,0,two,champions,0,0,1
1397,principality,,0,two,champions,0,0,1
1398,Nostradamus,,0,two,champions,0,0,1
1399,taxonomic,,0,two,champions,0,0,1
1400,beret,,0,two,champions,0,0,1
1401,talisman,,0,two,champions,0,0,1
1402,impecunious,,0,two,champions,0,0,1
1403,reciprocity,,0,two,champions,0,0,1
1404,molecule,,0,two,champions,0,0,1
1405,millennial,,0,two,champions,0,0,1
1406,ineffable,,0,two,champions,0,0,1
1407,abnegation,,0,two,champions,0,0,1
1408,beguile,,0,two,champions,0,0,1
1409,centenary,,0,two,champions,0,0,1
1410,matrimony,,0,two,champions,0,0,1
1411,errata,,0,two,champions,0,0,1
1412,stipulate,,0,two,champions,0,0,1
1413,naïveté,,0,two,champions,0,0,1
1414,cadence,,0,two,champions,0,0,1
1415,fido,,0,two,champions,0,0,1
1416,vehicular,,0,two,champions,0,0,1
1417,sabbatical,,0,two,champions,0,0,1
1418,ermine,,0,two,champions,0,0,1
1419,pugilist,,0,two,champions,0,0,1
1420,tapioca,,0,two,champions,0,0,1
1421,festooned,,0,two,champions,0,0,1
1422,tectonic,,0,two,champions,0,0,1
1423,wizened,,0,two,champions,0,0,1
1424,tomfoolery,,0,two,champions,0,0,1
1425,harrumph,,0,two,champions,0,0,1
1426,embezzlement,,0,two,champions,0,0,1
1427,fallacy,,0,two,champions,0,0,1
1428,asylum,,0,two,champions,0,0,1
1429,remuneration,,0,two,champions,0,0,1
1430,expostulate,,0,two,champions,0,0,1
1431,integument,,0,two,champions,0,0,1
1432,Hebrides,,0,two,champions,0,0,1
1433,macaw,,0,two,champions,0,0,1
1434,perspicacious,,0,two,champions,0,0,1
1435,reimbursable,,0,two,champions,0,0,1
1436,jambalaya,,0,two,champions,0,0,1
1437,geriatric,,0,two,champions,0,0,1
1438,striation,,0,two,champions,0,0,1
1439,Appaloosa,,0,two,champions,0,0,1
1440,ramifications,,0,two,champions,0,0,1
1441,temerity,,0,two,champions,0,0,1
1442,egress,,0,two,champions,0,0,1
1443,geocaching,,0,two,champions,0,0,1
1444,instigate,,0,two,champions,0,0,1
1445,obscure,,0,two,champions,0,0,1
1446,transcription,,0,two,champions,0,0,1
1447,muchacha,,0,two,champions,0,0,1
1448,steppe,,0,two,champions,0,0,1
1449,palpitant,,0,two,champions,0,0,1
1450,nonchalance,,0,two,champions,0,0,1
1451,realm,,0,two,champions,0,0,1
1452,estuary,,0,two,champions,0,0,1
1453,technician,,0,two,champions,0,0,1
1454,dietetic,,0,two,champions,0,0,1
1455,homage,,0,two,champions,0,0,1
1456,cumulus,,0,two,champions,0,0,1
1457,essential,,0,two,champions,0,0,1
1458,seraphic,,0,two,champions,0,0,1
1459,cameist,,0,two,champions,0,0,1
1460,scrumptiously,,0,two,champions,0,0,1
1461,toploftical,,0,two,champions,0,0,1
1462,noctambulist,,0,two,champions,0,0,1
1463,visibility,,0,two,champions,0,0,1
1464,ligament,,0,two,champions,0,0,1
1465,plenitude,,0,two,champions,0,0,1
1466,illustrious,,0,two,champions,0,0,1
1467,symmetrical,,0,two,champions,0,0,1
1468,pendulous,,0,two,champions,0,0,1
1469,analepsis,,0,two,champions,0,0,1
1470,mitigative,,0,two,champions,0,0,1
1471,pyrite,,0,two,champions,0,0,1
1472,sacrifice,,0,two,champions,0,0,1
1473,consternation,,0,two,champions,0,0,1
1474,escalator,,0,two,champions,0,0,1
1475,impasto,,0,two,champions,0,0,1
1476,antagonistic,,0,two,champions,0,0,1
1477,affront,,0,two,champions,0,0,1
1478,element,,0,two,champions,0,0,1
1479,desolate,,0,two,champions,0,0,1
1480,truncate,,0,two,champions,0,0,1
1481,pedicure,,0,two,champions,0,0,1
1482,ingratiate,,0,two,champions,0,0,1
1483,sousaphone,,0,two,champions,0,0,1
1484,amalgam,,0,two,champions,0,0,1
1485,carnage,,0,two,champions,0,0,1
1486,turmeric,,0,two,champions,0,0,1
1487,zoolatry,,0,two,champions,0,0,1
1488,ricochet,,0,two,champions,0,0,1
1489,hackneyed,,0,two,champions,0,0,1
1490,vespertine,,0,two,champions,0,0,1
1491,erstwhile,,0,two,champions,0,0,1
1492,lolled,,0,two,champions,0,0,1
1493,osteopath,,0,two,champions,0,0,1
1494,kaiser,,0,two,champions,0,0,1
1495,imperious,,0,two,champions,0,0,1
1496,Egyptian,,0,two,champions,0,0,1
1497,foible,,0,two,champions,0,0,1
1498,lousicide,,0,two,champions,0,0,1
1499,ewer,,0,two,champions,0,0,1
1500,curfew,,0,two,champions,0,0,1
1501,schism,,0,two,champions,0,0,1
1502,dilapidated,,0,two,champions,0,0,1
1503,peony,,0,two,champions,0,0,1
1504,urgency,,0,two,champions,0,0,1
1505,bifurcate,,0,two,champions,0,0,1
1506,drivel,,0,two,champions,0,0,1
1507,jettison,,0,two,champions,0,0,1
1508,Promethean,,0,two,champions,0,0,1
1509,embassy,,0,two,champions,0,0,1
1510,contemptuous,,0,two,champions,0,0,1
1511,okapi,,0,two,champions,0,0,1
1512,welterweight,,0,two,champions,0,0,1
1513,scrooge,,0,two,champions,0,0,1
1514,morose,,0,two,champions,0,0,1
1515,osmosis,,0,two,champions,0,0,1
1516,flimflammer,,0,two,champions,0,0,1
1517,astringent,,0,two,champions,0,0,1
1518,mademoiselle,,0,two,champions,0,0,1
1519,nouveau,,0,two,champions,0,0,1
1520,heterochromia,,0,two,champions,0,0,1
1521,consul,,0,two,champions,0,0,1
1522,hermetically,,0,two,champions,0,0,1
1523,excursion,,0,two,champions,0,0,1
1524,dreadlocks,,0,two,champions,0,0,1
1525,theriatrics,,0,two,champions,0,0,1
1526,cumbersome,,0,two,champions,0,0,1
1527,affluent,,0,two,champions,0,0,1
1528,chastise,,0,two,champions,0,0,1
1529,colic,,0,two,champions,0,0,1
1530,atomic,,0,two,champions,0,0,1
1531,fêng-shui,,0,two,champions,0,0,1
1532,acuity,,0,two,champions,0,0,1
1533,subliminal,,0,two,champions,0,0,1
1534,charismatic,,0,two,champions,0,0,1
1535,phoenix,,0,two,champions,0,0,1
1536,bastion,,0,two,champions,0,0,1
1537,edamame,,0,two,champions,0,0,1
1538,porcelain,,0,two,champions,0,0,1
1539,deglaciation,,0,two,champions,0,0,1
1540,recruit,,0,two,champions,0,0,1
1541,tableau,,0,two,champions,0,0,1
1542,sheldrake,,0,two,champions,0,0,1
1543,suitable,,0,two,champions,0,0,1
1544,cenotaph,,0,two,champions,0,0,1
1545,Plumeria,,0,two,champions,0,0,1
1546,perpetrator,,0,two,champions,0,0,1
1547,cinematic,,0,two,champions,0,0,1
1548,wallaby,,0,two,champions,0,0,1
1549,contrivance,,0,two,champions,0,0,1
1550,suffrage,,0,two,champions,0,0,1
1551,thyme,,0,two,champions,0,0,1
1552,phlebotomy,,0,two,champions,0,0,1
1553,depravity,,0,two,champions,0,0,1
1554,effervescent,,0,two,champions,0,0,1
1555,soirée,,0,two,champions,0,0,1
1556,churros,,0,two,champions,0,0,1
1557,diadem,,0,two,champions,0,0,1
1558,larceny,,0,two,champions,0,0,1
1559,acetaminophen,,0,two,champions,0,0,1
1560,parochial,,0,two,champions,0,0,1
1561,earnestly,,0,two,champions,0,0,1
1562,ostensibly,,0,two,champions,0,0,1
1563,nervily,,0,two,champions,0,0,1
1564,gingivitis,,0,two,champions,0,0,1
1565,patience,,0,two,champions,0,0,1
1566,quittance,,0,two,champions,0,0,1
1567,tenement,,0,two,champions,0,0,1
1568,soothsayer,,0,two,champions,0,0,1
1569,varicose,,0,two,champions,0,0,1
1570,adage,,0,two,champions,0,0,1
1571,cicada,,0,two,champions,0,0,1
1572,mauve,,0,two,champions,0,0,1
1573,emeritus,,0,two,champions,0,0,1
1574,suture,,0,two,champions,0,0,1
1575,obfuscate,,0,two,champions,0,0,1
1576,casualty,,0,two,champions,0,0,1
1577,perseverance,,0,two,champions,0,0,1
1578,apparatus,,0,two,champions,0,0,1
1579,myopic,,0,two,champions,0,0,1
1580,ebullience,,0,two,champions,0,0,1
1581,clairvoyance,,0,two,champions,0,0,1
1582,impetus,,0,two,champions,0,0,1
1583,affianced,,0,two,champions,0,0,1
1584,archaism,,0,two,champions,0,0,1
1585,commodious,,0,two,champions,0,0,1
1586,austere,,0,two,champions,0,0,1
1587,severance,,0,two,champions,0,0,1
1588,financier,,0,two,champions,0,0,1
1589,wildebeest,,0,two,champions,0,0,1
1590,asado,,0,two,champions,0,0,1
1591,limpa,,0,two,champions,0,0,1
1592,adolescence,,0,two,champions,0,0,1
1593,menagerie,,0,two,champions,0,0,1
1594,hallucinate,,0,two,champions,0,0,1
1595,opprobrious,,0,two,champions,0,0,1
1596,nocturnal,,0,two,champions,0,0,1
1597,redolent,,0,two,champions,0,0,1
1598,vendage,,0,two,champions,0,0,1
1599,entente,,0,two,champions,0,0,1
1600,boomslang,,0,two,champions,0,0,1
1601,circuitous,,0,two,champions,0,0,1
1602,veracity,,0,two,champions,0,0,1
1603,marionette,,0,two,champions,0,0,1
1604,Neapolitan,,0,two,champions,0,0,1
1605,chintzy,,0,two,champions,0,0,1
1606,genteel,,0,two,champions,0,0,1
1607,requisition,,0,two,champions,0,0,1
1608,stimuli,,0,two,champions,0,0,1
1609,schooner,,0,two,champions,0,0,1
1610,declamatory,,0,two,champions,0,0,1
1611,embryo,,0,two,champions,0,0,1
1612,languorous,,0,two,champions,0,0,1
1613,stevia,,0,two,champions,0,0,1
1614,phycology,,0,two,champions,0,0,1
1615,malaise,,0,two,champions,0,0,1
1616,staid,,0,two,champions,0,0,1
1617,acerbity,,0,two,champions,0,0,1
1618,inimical,,0,two,champions,0,0,1
1619,kaleidoscope,,0,two,champions,0,0,1
1620,gluttonous,,0,two,champions,0,0,1
1621,gypsum,,0,two,champions,0,0,1
1622,polypeptide,,0,two,champions,0,0,1
1623,wushu,,0,two,champions,0,0,1
1624,contradictory,,0,two,champions,0,0,1
1625,penitentiary,,0,two,champions,0,0,1
1626,umbrage,,0,two,champions,0,0,1
1627,crustaceans,,0,two,champions,0,0,1
1628,bubonic,,0,two,champions,0,0,1
1629,sartorial,,0,two,champions,0,0,1
1630,escarpment,,0,two,champions,0,0,1
1631,Celsius,,0,two,champions,0,0,1
1632,dialysis,,0,two,champions,0,0,1
1633,humidistat,,0,two,champions,0,0,1
1634,sardonic,,0,two,champions,0,0,1
1635,braille,,0,two,champions,0,0,1
1636,vignette,,0,two,champions,0,0,1
1637,adjudicate,,0,two,champions,0,0,1
1638,caricature,,0,two,champions,0,0,1
1639,emerald,,0,two,champions,0,0,1
1640,liege,,0,two,champions,0,0,1
1641,wilco,,0,two,champions,0,0,1
1642,germane,,0,two,champions,0,0,1
1643,bacteriolytic,,0,two,champions,0,0,1
1644,rhododendron,,0,two,champions,0,0,1
1645,ineptitude,,0,two,champions,0,0,1
1646,academese,,0,two,champions,0,0,1
1647,registrar,,0,two,champions,0,0,1
1648,alma-mater,,0,two,champions,0,0,1
1649,comedienne,,0,two,champions,0,0,1
1650,cutaneous,,0,two,champions,0,0,1
1651,gnarled,,0,two,champions,0,0,1
1652,hydroponic,,0,two,champions,0,0,1
1653,combustible,,0,two,champions,0,0,1
1654,factorial,,0,two,champions,0,0,1
1655,dolma,,0,two,champions,0,0,1
1656,sapphire,,0,two,champions,0,0,1
1657,prevenient,,0,two,champions,0,0,1
1658,Edenic,,0,two,champions,0,0,1
1659,tributary,,0,two,champions,0,0,1
1660,laudatory,,0,two,champions,0,0,1
1661,jitney,,0,two,champions,0,0,1
1662,wattage,,0,two,champions,0,0,1
1663,papillon,,0,two,champions,0,0,1
1664,vertigo,,0,two,champions,0,0,1
1665,accumulate,,0,two,champions,0,0,1
1666,deltoidal,,0,two,champions,0,0,1
1667,opulent,,0,two,champions,0,0,1
1668,paramecium,,0,two,champions,0,0,1
1669,monochrome,,0,two,champions,0,0,1
1670,facade,,0,two,champions,0,0,1
1671,evaporation,,0,two,champions,0,0,1
1672,bittern,,0,two,champions,0,0,1
1673,flotsam,,0,two,champions,0,0,1
1674,discombobulate,,0,two,champions,0,0,1
1675,scrutiny,,0,two,champions,0,0,1
1676,concatenate,,0,two,champions,0,0,1
1677,impeachable,,0,two,champions,0,0,1
1678,residue,,0,two,champions,0,0,1
1679,halibut,,0,two,champions,0,0,1
1680,spectrometer,,0,two,champions,0,0,1
1681,circadian,,0,two,champions,0,0,1
1682,servitude,,0,two,champions,0,0,1
1683,traverse,,0,two,champions,0,0,1
1684,tungsten,,0,two,champions,0,0,1
1685,vineyard,,0,two,champions,0,0,1
1686,interrogative,,0,two,champions,0,0,1
1687,scullery,,0,two,champions,0,0,1
1688,tiramisu,,0,two,champions,0,0,1
1689,exaggerate,,0,two,champions,0,0,1
1690,enoki,,0,two,champions,0,0,1
1691,profundity,,0,two,champions,0,0,1
1692,mantra,,0,two,champions,0,0,1
1693,escarole,,0,two,champions,0,0,1
1694,nanotechnology,,0,two,champions,0,0,1
1695,bureau,,0,two,champions,0,0,1
1696,burglarious,,0,two,champions,0,0,1
1697,cryptozoa,,0,two,champions,0,0,1
1698,preponderance,,0,two,champions,0,0,1
1699,bruxism,,0,two,champions,0,0,1
1700,psychoanalysis,,0,two,champions,0,0,1
1701,calendar,,0,two,champions,0,0,1
1702,reiterate,,0,two,champions,0,0,1
1703,remorseful,,0,two,champions,0,0,1
1704,cybernetics,,0,two,champions,0,0,1
1705,garniture,,0,two,champions,0,0,1
1706,twilight,,0,two,champions,0,0,1
1707,proletarian,,0,two,champions,0,0,1
1708,vantage,,0,two,champions,0,0,1
1709,discountenance,,0,two,champions,0,0,1
1710,stupefy,,0,two,champions,0,0,1
1711,irrevocable,,0,two,champions,0,0,1
1712,trellis,,0,two,champions,0,0,1
1713,juxtapose,,0,two,champions,0,0,1
1714,hydrangea,,0,two,champions,0,0,1
1715,slalom,,0,two,champions,0,0,1
1716,corollary,,0,two,champions,0,0,1
1717,étude,,0,two,champions,0,0,1
1718,cranium,,0,two,champions,0,0,1
1719,equivalent,,0,two,champions,0,0,1
1720,portentous,,0,two,champions,0,0,1
1721,nepotism,,0,two,champions,0,0,1
1722,truffle,,0,two,champions,0,0,1
1723,varicella,,0,two,champions,0,0,1
1724,tonsillitis,,0,two,champions,0,0,1
1725,thoracic,,0,two,champions,0,0,1
1726,proviso,,0,two,champions,0,0,1
1727,netiquette,,0,two,champions,0,0,1
1728,paucity,,0,two,champions,0,0,1
1729,doldrums,,0,two,champions,0,0,1
1730,slumgullion,,0,two,champions,0,0,1
1731,valedictorian,,0,two,champions,0,0,1
1732,auspices,,0,two,champions,0,0,1
1733,elaborative,,0,two,champions,0,0,1
1734,proprietary,,0,two,champions,0,0,1
1735,seclusion,,0,two,champions,0,0,1
1736,adieu,,0,two,champions,0,0,1
1737,tenaciously,,0,two,champions,0,0,1
1738,indemnity,,0,two,champions,0,0,1
1739,cyanosis,,0,two,champions,0,0,1
1740,regurgitate,,0,two,champions,0,0,1
1741,stegosaur,,0,two,champions,0,0,1
1742,statuesque,,0,two,champions,0,0,1
1743,nectarine,,0,two,champions,0,0,1
1744,galvanize,,0,two,champions,0,0,1
1745,agonistic,,0,two,champions,0,0,1
1746,rosin,,0,two,champions,0,0,1
1747,burial,,0,two,champions,0,0,1
1748,bulwark,,0,two,champions,0,0,1
1749,iridescent,,0,two,champions,0,0,1
1750,quince,,0,two,champions,0,0,1
1751,cyclone,,0,two,champions,0,0,1
1752,usurper,,0,two,champions,0,0,1
1753,phraseology,,0,two,champions,0,0,1
1754,caramel,,0,two,champions,0,0,1
1755,pecuniary,,0,two,champions,0,0,1
1756,cornea,,0,two,champions,0,0,1
1757,resilience,,0,two,champions,0,0,1
1758,apiary,,0,two,champions,0,0,1
1759,ronin,,0,two,champions,0,0,1
1760,tropical,,0,two,champions,0,0,1
1761,pontiff,,0,two,champions,0,0,1
1762,omniscient,,0,two,champions,0,0,1
1763,capacity,,0,two,champions,0,0,1
1764,sewage,,0,two,champions,0,0,1
1765,epoxy,,0,two,champions,0,0,1
1766,discreetly,,0,two,champions,0,0,1
1767,sieve,,0,two,champions,0,0,1
1768,trounce,,0,two,champions,0,0,1
1769,hydrophobia,,0,two,champions,0,0,1
1770,ingot,,0,two,champions,0,0,1
1771,nubuck,,0,two,champions,0,0,1
1772,jocularity,,0,two,champions,0,0,1
1773,unfurl,,0,two,champions,0,0,1
1774,calculator,,0,two,champions,0,0,1
1775,corduroy,,0,two,champions,0,0,1
1776,encore,,0,two,champions,0,0,1
1777,hollyhock,,0,two,champions,0,0,1
1778,qualms,,0,two,champions,0,0,1
1779,mosaic,,0,two,champions,0,0,1
1780,centipede,,0,two,champions,0,0,1
1781,attendee,,0,two,champions,0,0,1
1782,nomenclature,,0,two,champions,0,0,1
1783,botany,,0,two,champions,0,0,1
1784,Holocaust,,0,two,champions,0,0,1
1785,augment,,0,two,champions,0,0,1
1786,acoustic,,0,two,champions,0,0,1
1787,eruption,,0,two,champions,0,0,1
1788,auburn,,0,two,champions,0,0,1
1789,virtually,,0,two,champions,0,0,1
1790,glissando,,0,two,champions,0,0,1
1791,stomach,,0,two,champions,0,0,1
1792,demonstrative,,0,two,champions,0,0,1
1793,megalomaniac,,0,two,champions,0,0,1
1794,posse,,0,two,champions,0,0,1
1795,declension,,0,two,champions,0,0,1
1796,berserk,,0,two,champions,0,0,1
1797,cathedral,,0,two,champions,0,0,1
1798,deciduous,,0,two,champions,0,0,1
1799,baleen,,0,two,champions,0,0,1
1800,Einstein,,0,two,champions,0,0,1
1801,municipal,,0,two,champions,0,0,1
1802,adversaria,,0,two,champions,0,0,1
1803,turbinado,,0,two,champions,0,0,1
1804,brethren,,0,two,champions,0,0,1
1805,tympanum,,0,two,champions,0,0,1
1806,fisticuffs,,0,two,champions,0,0,1
1807,propinquity,,0,two,champions,0,0,1
1808,epidermis,,0,two,champions,0,0,1
1809,carriage,,0,two,champions,0,0,1
1810,abstemious,,0,two,champions,0,0,1
1811,echinoderm,,0,two,champions,0,0,1
1812,optimum,,0,two,champions,0,0,1
1813,pathogen,,0,two,champions,0,0,1
1814,acrostic,,0,two,champions,0,0,1
1815,anthropology,,0,two,champions,0,0,1
1816,cruciferous,,0,two,champions,0,0,1
1817,macchiato,,0,two,champions,0,0,1
1818,ancillary,,0,two,champions,0,0,1
1819,toile,,0,two,champions,0,0,1
1820,plaudits,,0,two,champions,0,0,1
1821,serenade,,0,two,champions,0,0,1
1822,heptad,,0,two,champions,0,0,1
1823,engineer,,0,two,champions,0,0,1
1824,pilcrow,,0,two,champions,0,0,1
1825,porosity,,0,two,champions,0,0,1
1826,tandoori,,0,two,champions,0,0,1
1827,succumb,,0,two,champions,0,0,1
1828,fervently,,0,two,champions,0,0,1
1829,divestiture,,0,two,champions,0,0,1
1830,roseola,,0,two,champions,0,0,1
1831,installation,,0,two,champions,0,0,1
1832,harbinger,,0,two,champions,0,0,1
1833,raptatorial,,0,two,champions,0,0,1
1834,sobriety,,0,two,champions,0,0,1
1835,manumit,,0,two,champions,0,0,1
1836,dentifrice,,0,two,champions,0,0,1
1837,collegiality,,0,two,champions,0,0,1
1838,inclement,,0,two,champions,0,0,1
1839,celery,,0,two,champions,0,0,1
1840,idiosyncratic,,0,two,champions,0,0,1
1841,burgoo,,0,two,champions,0,0,1
1842,occupancy,,0,two,champions,0,0,1
1843,coriander,,0,two,champions,0,0,1
1844,amnesty,,0,two,champions,0,0,1
1845,condensation,,0,two,champions,0,0,1
1846,aqueduct,,0,two,champions,0,0,1
1847,ferret,,0,two,champions,0,0,1
1848,widdershins,,0,two,champions,0,0,1
1849,hostile,,0,two,champions,0,0,1
1850,subsequent,,0,two,champions,0,0,1
1851,whet,,0,two,champions,0,0,1
1852,blatant,,0,two,champions,0,0,1
1853,pyramid,,0,two,champions,0,0,1
1854,terminus,,0,two,champions,0,0,1
1855,agitation,,0,two,champions,0,0,1
1856,tremulous,,0,two,champions,0,0,1
1857,scythe,,0,two,champions,0,0,1
1858,duplicitous,,0,two,champions,0,0,1
1859,protectorate,,0,two,champions,0,0,1
1860,placards,,0,two,champions,0,0,1
1861,corral,,0,two,champions,0,0,1
1862,credulity,,0,two,champions,0,0,1
1863,dissonance,,0,two,champions,0,0,1
1864,shoji,,0,two,champions,0,0,1
1865,auditorium,,0,two,champions,0,0,1
1866,reconcilable,,0,two,champions,0,0,1
1867,evaluate,,0,two,champions,0,0,1
1868,mastodon,,0,two,champions,0,0,1
1869,denticulate,,0,two,champions,0,0,1
1870,supplicate,,0,two,champions,0,0,1
1871,torsion,,0,two,champions,0,0,1
1872,justiciable,,0,two,champions,0,0,1
1873,vernal,,0,two,champions,0,0,1
1874,aardvark,,0,two,champions,0,0,1
1875,census,,0,two,champions,0,0,1
1876,stagflation,,0,two,champions,0,0,1
1877,brontophobia,,0,two,champions,0,0,1
1878,macrobiotics,,0,two,champions,0,0,1
1879,glareous,,0,two,champions,0,0,1
1880,rejuvenate,,0,two,champions,0,0,1
1881,tubular,,0,two,champions,0,0,1
1882,dodecahedron,,0,two,champions,0,0,1
1883,rictus,,0,two,champions,0,0,1
1884,vengeance,,0,two,champions,0,0,1
1885,modular,,0,two,champions,0,0,1
1886,kleptocrat,,0,two,champions,0,0,1
1887,neuropathy,,0,two,champions,0,0,1
1888,surrealist,,0,two,champions,0,0,1
1889,secession,,0,two,champions,0,0,1
1890,digression,,0,two,champions,0,0,1
1891,intricate,,0,two,champions,0,0,1
1892,annotate,,0,two,champions,0,0,1
1893,vehemence,,0,two,champions,0,0,1
1894,fervorous,,0,two,champions,0,0,1
1895,septennial,,0,two,champions,0,0,1
1896,hypotenuse,,0,two,champions,0,0,1
1897,emancipatory,,0,two,champions,0,0,1
1898,supine,,0,two,champions,0,0,1
1899,fracas,,0,two,champions,0,0,1
1900,disrepair,,0,two,champions,0,0,1
1901,photogenic,,0,two,champions,0,0,1
1902,rehearsal,,0,two,champions,0,0,1
1903,irritability,,0,two,champions,0,0,1
1904,vainglorious,,0,two,champions,0,0,1
1905,ataxia,,0,two,champions,0,0,1
1906,pageantry,,0,two,champions,0,0,1
1907,vinegar,,0,two,champions,0,0,1
1908,fiduciary,,0,two,champions,0,0,1
1909,emulsify,,0,two,champions,0,0,1
1910,lorikeet,,0,two,champions,0,0,1
1911,malfeasance,,0,two,champions,0,0,1
1912,sequential,,0,two,champions,0,0,1
1913,intersperse,,0,two,champions,0,0,1
1914,numerology,,0,two,champions,0,0,1
1915,Paleozoic,,0,two,champions,0,0,1
1916,funnel,,0,two,champions,0,0,1
1917,syndicate,,0,two,champions,0,0,1
1918,chrysalis,,0,two,champions,0,0,1
1919,bethesda,,0,two,champions,0,0,1
1920,cartilage,,0,two,champions,0,0,1
1921,coeval,,0,two,champions,0,0,1
1922,curio,,0,two,champions,0,0,1
1923,ombudsman,,0,two,champions,0,0,1
1924,hydrant,,0,two,champions,0,0,1
1925,zeppelin,,0,two,champions,0,0,1
1926,superficiality,,0,two,champions,0,0,1
1927,marooned,,0,two,champions,0,0,1
1928,follicle,,0,two,champions,0,0,1
1929,brochure,,0,two,champions,0,0,1
1930,grotesqueness,,0,two,champions,0,0,1
1931,privatim,,0,two,champions,0,0,1
1932,eradicate,,0,two,champions,0,0,1
1933,krypton,,0,two,champions,0,0,1
1934,ethanol,,0,two,champions,0,0,1
1935,quadriceps,,0,two,champions,0,0,1
1936,tachycardia,,0,two,champions,0,0,1
1937,triceratops,,0,two,champions,0,0,1
1938,sandal,,0,two,champions,0,0,1
1939,pashmina,,0,two,champions,0,0,1
1940,utilitarian,,0,two,champions,0,0,1
1941,millivolt,,0,two,champions,0,0,1
1942,herringbone,,0,two,champions,0,0,1
1943,orchestra,,0,two,champions,0,0,1
1944,phlox,,0,two,champions,0,0,1
1945,tractability,,0,two,champions,0,0,1
1946,montage,,0,two,champions,0,0,1
1947,compendium,,0,two,champions,0,0,1
1948,unmoored,,0,two,champions,0,0,1
1949,yardang,,0,two,champions,0,0,1
1950,fluctuation,,0,two,champions,0,0,1
1951,flabbergast,,0,two,champions,0,0,1
1952,accolade,,0,two,champions,0,0,1
1953,connivery,,0,two,champions,0,0,1
1954,impresario,,0,two,champions,0,0,1
1955,bruschetta,,0,two,champions,0,0,1
1956,dictum,,0,two,champions,0,0,1
1957,premonition,,0,two,champions,0,0,1
1958,stereotypical,,0,two,champions,0,0,1
1959,bergamot,,0,two,champions,0,0,1
1960,telepathic,,0,two,champions,0,0,1
1961,banquet,,0,two,champions,0,0,1
1962,upbraid,,0,two,champions,0,0,1
1963,pancreas,,0,two,champions,0,0,1
1964,expunge,,0,two,champions,0,0,1
1965,maize,,0,two,champions,0,0,1
1966,metastasize,,0,two,champions,0,0,1
1967,quintessential,,0,two,champions,0,0,1
1968,pollutant,,0,two,champions,0,0,1
1969,brouhaha,,0,two,champions,0,0,1
1970,pedantry,,0,two,champions,0,0,1
1971,performance,,0,two,champions,0,0,1
1972,equivocate,,0,two,champions,0,0,1
1973,fission,,0,two,champions,0,0,1
1974,boondoggle,,0,two,champions,0,0,1
1975,phylum,,0,two,champions,0,0,1
1976,hypochondria,,0,two,champions,0,0,1
1977,obstetrician,,0,two,champions,0,0,1
1978,replete,,0,two,champions,0,0,1
1979,raucous,,0,two,champions,0,0,1
1980,Brandywine,,0,two,champions,0,0,1
1981,surreptitious,,0,two,champions,0,0,1
1982,surplus,,0,two,champions,0,0,1
1983,impediment,,0,two,champions,0,0,1
1984,revenant,,0,two,champions,0,0,1
1985,topgallant,,0,two,champions,0,0,1
1986,clandestine,,0,two,champions,0,0,1
1987,genealogical,,0,two,champions,0,0,1
1988,pomposity,,0,two,champions,0,0,1
1989,neonatology,,0,two,champions,0,0,1
1990,pituitary,,0,two,champions,0,0,1
1991,fleetness,,0,two,champions,0,0,1
1992,anonymity,,0,two,champions,0,0,1
1993,carcinogenic,,0,two,champions,0,0,1
1994,detritus,,0,two,champions,0,0,1
1995,anorak,,0,two,champions,0,0,1
1996,enviable,,0,two,champions,0,0,1
1997,extrapolate,,0,two,champions,0,0,1
1998,extinguish,,0,two,champions,0,0,1
1999,pilaster,,0,two,champions,0,0,1
2000,perceptible,,0,two,champions,0,0,1
2001,dystopia,,0,two,champions,0,0,1
2002,muesli,,0,two,champions,0,0,1
2003,crux,,0,two,champions,0,0,1
2004,wordmonger,,0,two,champions,0,0,1
2005,wobbulator,,0,two,champions,0,0,1
2006,mahogany,,0,two,champions,0,0,1
2007,moribund,,0,two,champions,0,0,1
2008,recriminatory,,0,two,champions,0,0,1
2009,subaqueous,,0,two,champions,0,0,1
2010,recusancy,,0,two,champions,0,0,1
2011,retrocedence,,0,two,champions,0,0,1
2012,cauterize,,0,two,champions,0,0,1
2013,immolate,,0,two,champions,0,0,1
2014,résumé,,0,two,champions,0,0,1
2015,extensive,,0,two,champions,0,0,1
2016,transcend,,0,two,champions,0,0,1
